Date,closedPnL_num_sum,closedPnL_num_mean,closedPnL_num_median,size_num_sum,size_num_mean,size_num_median,notional_sum,notional_mean,pnl_pct_mean,leverage_num_mean,trade_count,win_rate,median_leverage,Classification,sentiment_code
2025-06-01,6064.185393,10.583220581151831,0.0,611516.516,1067.2190506108202,195.0,556527.062831,971.2514185532285,0.006306819430069924,,573,0.15532286212914484,,,
2025-06-02,33803.799733,19.84955944392249,0.0,2498575.95852,1467.1614553846152,78.45,2818508.789804,1655.0257133317675,0.022221591906998402,,1703,0.46095126247798,,,
2025-06-03,16101.125561,21.18569152763158,0.0,134593.06631,177.09613988157895,34.19,6765325.028567,8901.743458640789,0.004377499728014487,,760,0.48026315789473684,,,
2025-06-04,47053.449272,44.89832945801527,0.0,1050029.91139322,1001.9369383523092,75.0,3551252.0569633464,3388.5992909955594,0.011109504645236265,,1048,0.31679389312977096,,,
2025-07-01,16098.227531,25.271942748822607,6.222816,2132880.27843,3348.320688273155,400.0,1313178.1710339999,2061.504193145997,0.030343250988951687,,637,0.7613814756671899,,,
2025-07-02,22450.002091,14.730972500656167,0.0,33942918.12908,22272.25599020997,35.35,3460263.544349,2270.5141367119422,0.005291405763698529,,1524,0.2821522309711286,,,
2025-07-03,150236.061627,58.86993010462382,0.231811,1338194.4536,524.3708673981191,50.0,19854275.554943,7779.8885403381655,0.021935841171158026,,2552,0.5223354231974922,,,
2025-07-04,34527.370305,12.269854408315563,0.0,3912056.53206,1390.211987228145,164.26999999999998,14460253.178459,5138.682721556148,-0.0028926552209545607,,2814,0.23916133617626156,,,
2025-08-01,130117.090554,125.23300342059672,0.0,1312943.32691,1263.6605648796922,44.3,3177275.100449,3058.012608709336,0.02185115575543606,,1039,0.37151106833493747,,,
2025-08-02,586.703253,1.0203534834782608,0.0,1140156.72729,1982.8812648521741,20.0,839735.3870250001,1460.4093687391305,0.0018617108552266468,,575,0.19130434782608696,,,
2025-08-03,24700.773359,46.69333338185255,4.088704,4468405.21703,8446.890769432892,39.01,892083.4479949999,1686.3581247542531,0.022033976420242518,,529,0.5689981096408318,,,
2025-08-04,34899.394798,37.00890222481442,0.0,954031.23507265,1011.6980223463945,14.2,8869391.44792445,9405.505247003659,0.00606042205818576,,943,0.4093319194061506,,,
2025-09-01,46975.928902,89.99220096168582,0.0,384912.5035,737.3802749042145,42.825,1020733.193007,1955.4275728103448,0.017931679848609623,,522,0.2777777777777778,,,
2025-09-02,150551.829492,197.05736844502616,0.0,4514415.83014,5908.921243638743,30.0,2920919.6308292,3823.1932340696335,0.02291544722614719,,764,0.4306282722513089,,,
2025-09-03,19773.457395,13.905384947257385,0.0,246318.30604,173.21962450070322,33.035,10419697.999238,7327.4950768199715,0.008731321747574442,,1422,0.4409282700421941,,,
2025-09-04,43120.444797,10.86978694151752,0.0,3010140.18608,758.795106145702,1.0,28556805.94634,7198.589852871187,-0.007109183004397323,,3967,0.43055205444920597,,,
2025-10-01,-10116.875552,-12.352717401709402,0.63832,1072005.86667,1308.920472124542,28.18,6547449.582684,7994.443934901099,0.028416080705754153,,819,0.5274725274725275,,,
2025-10-02,63908.49465,71.88807047244094,0.0,9002006.58675,10125.99166113611,17.49,3624958.646305,4077.5687809955007,0.007900802164359585,,889,0.4780652418447694,,,
2025-10-03,-10010.027269999999,-3.438690233596702,0.0,726179.78717,249.46059332531777,40.33,16811790.415495,5775.262939022673,0.00015143110499092578,,2911,0.39745791824115423,,,
2025-10-04,158261.822261,74.40612236060178,0.05977,3124622.850807684,1469.0281386025783,1.16736,28741953.615789194,13512.907200653124,0.013426540690471587,,2127,0.5289139633286318,,,
2025-11-01,2269.080536,8.017952424028268,0.0,101784.5848,359.6628438162544,5.04,1658098.721674,5859.0060836537095,0.0047436546939535066,,283,0.24381625441696114,,,
2025-11-02,-6093.784817,-7.186067001179245,0.0,1275165.26114,1503.7326192688681,75.515,2797544.226785,3298.9908334728775,-0.018594864733112434,,848,0.21816037735849056,,,
2025-11-03,-76880.729036,-23.3964482763238,0.0,21838514.43294,6645.926485982957,38.34,14016952.17719,4265.657996710286,-0.00542209110376676,,3286,0.18746195982958003,,,
2025-11-04,126406.479081,115.33437872354014,0.0,631096.46176,575.8179395620438,15.485,11319327.182071,10327.853268312956,0.009374708284035946,,1096,0.3357664233576642,,,
2025-12-01,5742.241803,9.538607646179402,0.72332,675113.69138,1121.4513145847175,259.35,2258459.379615,3751.593653845515,0.005680350170219035,,602,0.7840531561461794,,,
2025-12-02,19848.635032,19.251828353055284,0.0,1189000.53382,1153.2497903200776,21.58,4143974.446796168,4019.3738572222774,0.0030451751708056385,,1031,0.4626576139670223,,,
2025-12-03,288105.984215,72.60735489289314,1.6060059999999998,12354990.93712,3113.656990201613,45.275000000000006,18618139.113543,4692.071349179184,0.030111500283699445,,3968,0.5645161290322581,,,
2025-12-04,410419.694533,194.60393292223802,0.0,1734379.95047,822.3707683594121,0.33604,55914617.530629,26512.38384572262,0.01215188225426473,,2109,0.2721669037458511,,,
